Keyword,Post_URL,Author_Name,Author_Web_Page_URL,Author_Handle,Verified_Status,UTC_Time,Ads,Tweet_Content,Post_ID,Reply_Count,Repost_Count,Like_Count,View_Count,Bookmark_Count,Tweet_Image_URL,Replying_to,Reply_to_Whom,Reply_to_Whom_URL,Reply_to_Whom_Username,Reply_to_Whom_Handle,Language
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-02-13 since:2023-02-12&src=typed_query",Jonathan Stankiewicz,https://x.com/jonstank,jonstank,False,2023-02-12 12:17:58+00:00,False,Electric Vehicles Could Match Gasoline Cars on Price This Year https://t.co/7CWnp1GxCv,1624744619912187905,0,0,0,24,0,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-02-13 since:2023-02-12&src=typed_query",Albert Fong,https://x.com/albertfong98,albertfong98,False,2023-02-12 22:23:40+00:00,False,The Department of Energy's $2 billion loan to Redwood Materials is a sign of the U.S. commitment to electric vehicles and the infrastructure needed to support efforts to transition away from fossil fuels https://t.co/pqrxDIgRFU @lorakolodny #electricvehicles #batteries #recycling,1624897048633049088,0,0,0,28,0,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-02-13 since:2023-02-12&src=typed_query",Dr Jennifer Bernstein,https://x.com/jenn_bernstein,jenn_bernstein,False,2023-02-12 14:58:33+00:00,False,"“It changed almost overnight,” Mr. Babe said. “The floodgates opened.”

Electric Vehicles Could Match Gasoline Cars on Price This Year https://t.co/xR5Pydvgmn",1624785034074001410,0,0,0,173,1,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-02-13 since:2023-02-12&src=typed_query",Anthony Ellis,https://x.com/skydog811,skydog811,False,2023-02-12 19:42:43+00:00,False,Electric Vehicles Could Match Gasoline Cars on Price This Year https://t.co/Kr0tq5MM5k,1624856543543062529,0,0,0,88,0,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-02-13 since:2023-02-12&src=typed_query",Balaji,https://x.com/snapjudge,snapjudge,False,2023-02-12 12:12:12+00:00,False,"Electric Vehicles Could Match Gasoline Cars on Price This Year
#tesla #lexus #ford #Equinox #BMW 
Competition, government incentives and falling raw material prices are making battery-powered cars more affordable sooner than expected.

 https://t.co/P0bHZyXyPB",1624743169135988737,0,0,2,102,0,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-02-13 since:2023-02-12&src=typed_query",Chris Perry,https://x.com/tcperry,tcperry,False,2023-02-12 03:26:05+00:00,False,"A wave of electric vehicles will test the power grid. Will it pass?
 https://t.co/l2HYfAhfnD via @WSJ",1624610768401453059,0,0,0,34,0,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-02-13 since:2023-02-12&src=typed_query",Sapna Nijhawan,https://x.com/sapnan1205,sapnan1205,False,2023-02-12 16:07:43+00:00,False,"1/6 CHENNAI: The state government on Friday extended 100% exemption of life-time road tax for electric vehicles till December 31, 2025. The relaxation is applicable for both transport and non-transport e-vehicles registered in the state. #ev #batteries #exide",1624802440897003522,0,0,10,1576,1,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-02-13 since:2023-02-12&src=typed_query",Sapna Nijhawan,https://x.com/sapnan1205,sapnan1205,False,2023-02-12 16:06:55+00:00,False,"1/5 To further provide impetus to green mobility, Customs duty exemption is being extended for the import of capital goods and machinery required for manufacturing lithium-ion cells or batteries used in electric vehicles #ev #exide",1624802235728416775,0,0,8,1518,0,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-02-14 since:2023-02-13&src=typed_query",Squawk on the Street,https://x.com/SquawkStreet,SquawkStreet,True,2023-02-13 16:35:19+00:00,False,"EVs are a priority for almost every major auto manufacturer, which was made even clearer during last night's Super Bowl ads which heavily featured electric vehicles.

Tesla investor Gary Black discusses growing competition in the market and what it means for the stock.

$TSLA https://t.co/B2jBYprtHF",1625171773519020039,10,13,29,35550,1,https://pbs.twimg.com/amplify_video_thumb/1625171582812409856/img/xIPnTA9Xjp2e10hT.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-02-14 since:2023-02-13&src=typed_query",Honda,https://x.com/Honda,Honda,True,2023-02-13 19:30:00+00:00,False,"How FCEVs (Fuel Cell Electric Vehicles) work with one illustration 💡

FCEVs can draw power from either hydrogen filling or battery charging.

#HondaCarbonNeutral 
#HHonda🫧 https://t.co/ah8ocz3fbA",1625215734740557836,14,50,232,43590,5,https://pbs.twimg.com/media/Fo3tGQ9WIAc-CG5.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-02-14 since:2023-02-13&src=typed_query",VinFast US,https://x.com/VinFastUS,VinFastUS,False,2023-02-13 21:59:14+00:00,False,"Join the #EV revolution with VinFast! Stay updated on the latest news and advancements in EV technology, lifestyle, and our own innovative electric vehicles. Connect with fellow EV enthusiasts and owners on our community site today: https://t.co/ZlTvNuAU1v https://t.co/Mnn6m9A9ev",1625253288726892545,1,0,7,750,0,https://pbs.twimg.com/media/Fo4PPuTaEAERTi3.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-02-14 since:2023-02-13&src=typed_query",Utah House Majority,https://x.com/utahhousereps,utahhousereps,False,2023-02-13 22:00:40+00:00,False,"With changes in our transportation system come changes in how we pay for roads, transit, and other infrastructure. H.B. 301, which prepares Utah for a shift towards electric vehicles, passed the House and is on its way to the Senate. #UtahWayTogether #utpol #utleg https://t.co/TVMDbLOEyF",1625253648430166052,3,1,4,861,0,https://pbs.twimg.com/media/Fo4PlFNWcAYfce-.jpg;https://pbs.twimg.com/media/Fo4PlGoWcBQVl46.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-02-14 since:2023-02-13&src=typed_query",www.miSimBeachBabe.com,https://x.com/simminee,simminee,False,2023-02-13 20:42:01+00:00,False,"Wow.
“So Jeep is sponsoring this event to push the electric vehicles.”

 ZJ Rush: oh so dem a push the Babylon agenda !! https://t.co/PNt95cbtzK",1625233856537194504,5,3,24,6380,1,https://pbs.twimg.com/tweet_video_thumb/Fo39jzWXEAAcydd.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-02-14 since:2023-02-13&src=typed_query",EVMagz - Electric Vehicles Magazine,https://x.com/evmagz,evmagz,False,2023-02-13 18:14:55+00:00,False,Electric Vehicles Linked to Improved Health: Study Finds Surprising Benefits of Zero-Emissions Cars - https://t.co/gFto0b85Nw https://t.co/73aueOFXH2,1625196835882287105,0,1,1,85,0,https://pbs.twimg.com/media/Fo3b5_gaUAEAZ0z.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-02-14 since:2023-02-13&src=typed_query",@ge-miller.bsky.social,https://x.com/GE_Miller,GE_Miller,False,2023-02-13 22:03:29+00:00,False,"And here are the 10 cheapest electric vehicles sold in the U.S. in 2023. Only a few of them likely will be eligible for the Clean Vehicle Tax Credit, after the Inflation Reduction Act modified the qualifications.

https://t.co/5BWZ01HmFs https://t.co/gOyL7bAbIB",1625254357548818433,0,0,1,58,0,https://pbs.twimg.com/media/Fo4QHFSWcBch1Mx.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-02-14 since:2023-02-13&src=typed_query",Inside Electric Vehicles (inside.com/evs),https://x.com/auto,auto,False,2023-02-13 20:07:26+00:00,False,New RoadRunner Pro electric scooter hits 50+ mph speeds while sitting down https://t.co/Jc1OzcfOx1 https://t.co/nN3HUI1GyR,1625225152463265794,0,0,0,186,0,https://pbs.twimg.com/media/Fo31qQ8aEAATyUM.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-02-14 since:2023-02-13&src=typed_query",Inside Electric Vehicles (inside.com/evs),https://x.com/auto,auto,False,2023-02-13 20:07:30+00:00,False,Segway’s refurb Ninebot D40X electric scooter with seat falls to $415 (Orig. $850) in New Green Deals https://t.co/AYk6VbgDsM https://t.co/9Ratr7Ny7A,1625225169697644544,0,0,0,215,0,https://pbs.twimg.com/media/Fo31rVHaIAA2Iox.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-02-14 since:2023-02-13&src=typed_query",Cabo 🍳🇺🇸,https://x.com/Shot_Of_Cabo,Shot_Of_Cabo,False,2023-02-13 23:17:38+00:00,False,"Electric Vehicles 

More expensive to buy, maintain, and recently, fuel.

Range is severely limited in cold weather. A ""fill-up"" at the electric station will take 8 hours or so, making road trips implausible for the sane.

Why do you think they make em so shiny and pretty?",1625273018514812930,3,10,20,2233,1,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-02-14 since:2023-02-13&src=typed_query",Nancy Skinner,https://x.com/NancySkinnerCA,NancySkinnerCA,False,2023-02-13 20:30:00+00:00,False,"Electric Vehicles Could Match Gasoline Cars on Price This Year

https://t.co/E2qmSfIkRw",1625230833585111040,0,2,5,534,0,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-02-14 since:2023-02-13&src=typed_query",The Atlantic,https://x.com/TheAtlantic,TheAtlantic,True,2023-02-13 18:33:06+00:00,False,"Today in The Atlantic: @MargaretAtwood responds to efforts to ban “The Handmaid’s Tale” in schools. Plus, @Agmoseman on the inconvenient truth about electric vehicles, and @juliettekayyem on the simple explanation for all these flying objects: https://t.co/1ADbZDGNGY https://t.co/YvFMGgv2co",1625201415445483531,1,18,38,36614,3,https://pbs.twimg.com/media/Fo3gE06XEAsYGOv.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-02-14 since:2023-02-13&src=typed_query",DTE_Energy,https://x.com/DTE_Energy,DTE_Energy,False,2023-02-13 16:02:00+00:00,False,"Did any of those EV commercials last night catch your eye? 

Compare electric vehicles in our EV Showroom https://t.co/c7KxZuV7s0",1625163386832007172,0,3,3,2278,0,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-02-14 since:2023-02-13&src=typed_query",Electric Vehicles,https://x.com/AlkeEVehicles,AlkeEVehicles,False,2023-02-13 18:00:00+00:00,False,"➡ https://t.co/gpPOKN9GDX
Electric #Warehouse vehicles for handling goods in all sectors from #industry to #airports, from #postalservices to #railwaystations. Get in touch for more information! https://t.co/NzlOh3UfxZ",1625193085847146497,0,1,2,69,0,https://pbs.twimg.com/media/Fo2cJ2mXEAIE1UZ.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-02-14 since:2023-02-13&src=typed_query",FullyCharged.SHOW,https://x.com/FullyChargedShw,FullyChargedShw,True,2023-02-13 23:00:05+00:00,False,"There is a lot of debate about whether electric vehicles can travel long distances.

To learn how, attend SAM EVANS' talk - HOW TO MAKE LONG DISTANCE ROADTRIPS at #FullyChargedSydney. 

BOOK YOUR TICKETS NOW 👉 https://t.co/7ZVEIAIzJB https://t.co/RutAx74ex2",1625268602252279809,2,1,10,4417,0,https://pbs.twimg.com/media/Fo4dLirWcAEIMMx.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-02-14 since:2023-02-13&src=typed_query",Smart Energy Summit,https://x.com/SmartEnergySmt,SmartEnergySmt,False,2023-02-13 22:42:17+00:00,False,".@gzingraf discussed the concerns with the electrification of tech, but most importantly electric vehicles today at Smart Energy Summit in Austin, TX. #SmartEnergy23 💡⚡🚘

#energy #smartenergy #solar #renewableenergy #energyefficiency #EV #ElectricVehicles https://t.co/MWWEmxOF8S",1625264124513878017,1,2,3,164,0,https://pbs.twimg.com/media/Fo4ZFnQXgAQpZbn.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-02-14 since:2023-02-13&src=typed_query",I Love Arlington VA,https://x.com/ilovearlingtonv,ilovearlingtonv,True,2023-02-13 18:11:03+00:00,False,"Ballston-based Motor works with utility companies to make it easier to buy electric vehicles 
 https://t.co/0jdlFWE1Rg #ArlingtonVA https://t.co/tM2syEhATd",1625195864145727489,0,0,0,228,0,https://pbs.twimg.com/media/Fo3bBtkWcAA1VqX.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-02-14 since:2023-02-13&src=typed_query",Nathaniel Minor,https://x.com/nbminor,nbminor,False,2023-02-13 22:03:53+00:00,False,"As of 1/30/23, there are 72,840 electric vehicles in Colorado. https://t.co/WM7Zm7Q2bz",1625254461051633664,5,2,26,4109,0,https://pbs.twimg.com/media/Fo4QOBCaIAA_Pj9.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-02-14 since:2023-02-13&src=typed_query",Princeton University,https://x.com/Princeton,Princeton,True,2023-02-13 16:15:10+00:00,False,"According to #PrincetonU research, in the next 🔟 years, consumer actions like buying electric vehicles could reduce greenhouse gas emissions by 336 million tons of CO2. (via @washingtonpost): https://t.co/QulXQjMtYC

📸: Jeff Chiu/AP https://t.co/t3ydFXkwg7",1625166700101378048,0,3,8,4593,0,https://pbs.twimg.com/media/Fo3Ae-cX0AAkrXS.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-02-14 since:2023-02-13&src=typed_query",Stephen Fleming,https://x.com/StephenFleming,StephenFleming,True,2023-02-13 19:41:35+00:00,False,There Won't Be More Electric Vehicles Without More Mining https://t.co/92rgaZ3EqC https://t.co/cNNvGG1My3,1625218650117652480,1,0,2,345,0,https://pbs.twimg.com/media/Fo3vv4VakAIDQ5g.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-02-14 since:2023-02-13&src=typed_query","Moe Davis (U.S. Air Force, Retired)",https://x.com/ColMoeDavis,ColMoeDavis,False,2023-02-13 16:35:49+00:00,False,"So Wyoming Republicans are for child brides and against electric vehicles.

If an adult gets a child pregnant, instead of preparing for a wedding the adult should be preparing for his statutory rape trial and prison sentence.",1625171899528495109,0,30,78,6615,0,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-02-14 since:2023-02-13&src=typed_query",BridgestoneUS,https://x.com/BridgestoneUS,BridgestoneUS,False,2023-02-13 15:40:14+00:00,False,"Keith Cawley discusses w/ Bridgestone teammates – Kevin Scheifele and Terence Wei – how the development of tires &amp; air springs into a connected, smart corner concept will make the journey smoother, safer &amp; more efficient for autonomous &amp; electric vehicles. https://t.co/CufBLS3pYs https://t.co/FP9UQ9N01a",1625157912065605641,0,0,1,247,0,https://pbs.twimg.com/media/Fo24genX0AI_MFM.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-02-14 since:2023-02-13&src=typed_query",Addison Lee,https://x.com/AddisonLeeCabs,AddisonLeeCabs,False,2023-02-13 16:11:08+00:00,False,"As the OfficiAL Electric Vehicle Partner, we were delighted to be able to provide our electric vehicles at the @VFLDN @BAFTA @EE Rising Star event! 🤩 

If you’d like to travel like the stars, Book Now → https://t.co/zoSAAalPQw

#EERisingStarAward #OfficiALElectricALPartner https://t.co/tQfLNl4xmX",1625165685918691328,0,0,1,538,0,https://pbs.twimg.com/media/Fo2_jxBWIAERxeJ.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-02-14 since:2023-02-13&src=typed_query",Down to Earth – France 24,https://x.com/DownToEarth,DownToEarth,False,2023-02-13 11:26:37+00:00,False,"1/5 France will open its first lithium mine in 2028. Large deposits of the precious mineral were discovered by French mining giant @Imerys. The company now hopes to produce 34,000 tonnes of lithium, enough to power 700,000 electric vehicles. https://t.co/3L7tHSvyIu",1625094086838439937,1,1,3,615,0,https://pbs.twimg.com/ext_tw_video_thumb/1625081502202568704/pu/img/SlAwXjLQLwrYMNGR.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-02-14 since:2023-02-13&src=typed_query",Net Zero Watch,https://x.com/NetZeroWatch,NetZeroWatch,True,2023-02-13 09:30:24+00:00,False,"Replacing all petrol and diesel-powered cars with electric vehicles won’t be enough... So people will have to give up their cars altogether. That’s the alarming conclusion of a new report from the University of California.

#CostOfNetZero

Read more: https://t.co/LXfeU8Grc9 https://t.co/M7O9LRuiiE",1625064839558180864,98,230,346,61458,13,https://pbs.twimg.com/media/Fo1iyYXXEAAcAuj.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-02-14 since:2023-02-13&src=typed_query",Florida Moms,https://x.com/CleanAirMoms_FL,CleanAirMoms_FL,True,2023-02-13 18:20:44+00:00,False,"Electric vehicles play an important role as Florida looks for ways to increase resilience to catastrophic storms, reduce transportation costs &amp; reduce #airpollution. @EDF_Florida 

Read more ➡️https://t.co/fYbrGmSsOz https://t.co/l1mZTllgPx",1625198301862559747,0,0,3,51,0,https://pbs.twimg.com/media/Fo3dHvKXEA4_F1t.png,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-02-14 since:2023-02-13&src=typed_query",Glasgow City Region,https://x.com/GlasgowCityRgn,GlasgowCityRgn,False,2023-02-13 09:01:07+00:00,False,"❗ Do you or your organisation manage a fleet of electric vehicles?

We're working with @MottMacDonald on a business case for an accessible, reliable &amp; affordable EV charging network across the Region, and we need your help.

Take part in our survey here: https://t.co/3LUwQoOaf8 https://t.co/3bZRcqm1wj",1625057468739887104,0,0,0,232,0,https://pbs.twimg.com/media/Fo1dKBrWAAMqVte.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-02-14 since:2023-02-13&src=typed_query",The Washington Times,https://x.com/WashTimes,WashTimes,False,2023-02-13 23:27:02+00:00,False,"Electric vehicles get plugged in Super Bowl ads

https://t.co/AMZAd7Okvn https://t.co/123PtfMZrk",1625275382592069637,2,0,0,1215,0,https://pbs.twimg.com/media/Fo4jWQ9XsAEOaL7.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-02-14 since:2023-02-13&src=typed_query",FOX 2 Detroit,https://x.com/FOX2News,FOX2News,False,2023-02-13 22:00:23+00:00,False,"Ford Motor Co. plans to build a $3.5 billion factory in Michigan that would employ at least 2,500 people to make lower-cost batteries for a variety of new and existing electric vehicles.  https://t.co/fD0QlbtlQ9",1625253580054622220,4,8,10,3825,1,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-02-14 since:2023-02-13&src=typed_query","Moe Davis (U.S. Air Force, Retired)",https://x.com/ColMoeDavis,ColMoeDavis,False,2023-02-13 16:16:06+00:00,False,"Electric vehicles

or

Child brides

Guess which one  Wyoming Republicans want to ban in their state?

 https://t.co/4nGwinZSYX",1625166936207241216,3,40,81,4351,1,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-02-14 since:2023-02-13&src=typed_query",Serena,https://x.com/serenavc,serenavc,False,2023-02-13 15:37:16+00:00,False,"⚡@go_Electra has been selected by France 2030 to help deploy 178 charging stations for electric vehicles across France and reduce greenhouse gas emissions through low-emission transport.
Bravo Team for your key role in decarbonizing mobility! 🙌 https://t.co/JND3PT5i71",1625157165475299338,1,0,2,598,0,https://pbs.twimg.com/media/Fo21NaPX0AIqL_i.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-02-14 since:2023-02-13&src=typed_query",Dan Erb,https://x.com/Erban_legend_,Erban_legend_,False,2023-02-13 19:19:24+00:00,False,"I've been chasing Chattanooga since the start of 2022, so the fact that EM Capital found a 3 bd/2 ba just blocks away from Volkswagen’s North American base for manufacturing electric vehicles makes this all the sweeter. 

I am thrilled for EM Capital Partner Fund IV investors and",1625213063770021899,2,0,8,2379,0,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-02-14 since:2023-02-13&src=typed_query",Cox Business,https://x.com/coxbusiness,coxbusiness,True,2023-02-13 19:59:49+00:00,False,"Here are some events for #smartcity leaders next year, from new technologies to electric vehicles and micro-mobility to housing and climate resiliency. Read: Smart city conferences to attend in 2023 https://t.co/6KjvGArNBw https://t.co/468eBho0Dn",1625223238065201170,1,1,3,262,0,https://pbs.twimg.com/media/Fo3z6-jWIBkUyne.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-02-14 since:2023-02-13&src=typed_query",WXYZ Detroit,https://x.com/wxyzdetroit,wxyzdetroit,False,2023-02-13 22:57:36+00:00,False,"Ford Motor Co. plans to build a $3.5 billion factory in Michigan that would employ at least 2,500 people to make lower-cost batteries for a variety of new and existing electric vehicles. https://t.co/oRyUKTFVec",1625267976537624579,2,2,14,5546,0,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-02-14 since:2023-02-13&src=typed_query",William Brangham,https://x.com/WmBrangham,WmBrangham,False,2023-02-13 15:50:49+00:00,False,"Heard that electric vehicles aren't really green? That they're powered with dirty energy? That the batteries are mined with slave labor?

Separating some of the fact from fiction with @alanohnsman on @NewsHour #EVs 

 https://t.co/g8vroEBpB9",1625160573896777729,12,11,39,10385,3,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-02-14 since:2023-02-13&src=typed_query",MichCapCon,https://x.com/MichCapCon,MichCapCon,True,2023-02-13 21:38:19+00:00,False,"Electric vehicles are not ready for prime time

An EV maker admitted as much on Super Bowl Sunday

https://t.co/mrPFrMsd4D",1625248024879562752,0,1,1,89,0,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-02-14 since:2023-02-13&src=typed_query",The Wall Street Journal,https://x.com/WSJ,WSJ,True,2023-02-13 09:45:03+00:00,False,Toyota’s new CEO is looking to accelerate the auto maker’s push into electric vehicles by introducing new EV-optimized parts and manufacturing methods https://t.co/YLbk30fqDJ,1625068524434489344,8,12,49,76847,2,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-02-14 since:2023-02-13&src=typed_query",Jan Rosenow,https://x.com/janrosenow,janrosenow,True,2023-02-13 13:20:00+00:00,False,"What if you could charge your car when electricity is cheapest?

We @RegAssistProj found 139 tariffs and services available across Europe offering smart charging already today.

https://t.co/lDqK70GghU https://t.co/Zw4YKVAbT3",1625122619476287490,4,20,45,8994,7,https://pbs.twimg.com/media/Fo2YZ-QWYAAJKKZ.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-02-14 since:2023-02-13&src=typed_query",Bristol Street Motors,https://x.com/BristolStMotors,BristolStMotors,True,2023-02-13 17:00:33+00:00,False,"⚡ SEAT TO RAMP UP PRODUCTION OF SMALL BATTERY ELECTRIC VEHICLES ⚡

SEAT has announced five new projects to support the development of its small Battery Electric Vehicles (BEVs) - for a future of electrification.

Read more &gt;&gt; https://t.co/4GqqqQ7QGS

#BristolStreetMotors #SEAT https://t.co/Yf2h6ykKIR",1625178121065447426,0,0,0,203,0,https://pbs.twimg.com/media/Fo3K45iWAAA2IfJ.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-02-14 since:2023-02-13&src=typed_query",Balaji,https://x.com/balajis,balajis,True,2023-02-13 09:31:12+00:00,False,"To be clear, I think the noise reduction of electric vehicles is generally a good thing! Roads now generate less noise pollution.

But some kind of beeping sound when pedestrians are near could be good to add back. https://t.co/loSpcSBiVx https://t.co/snJ8Gql5Xl",1625065038494027776,25,15,164,41979,4,https://pbs.twimg.com/media/Fo1kB75aEAIV3-Q.jpg,True,balajis,https://x.com/balajis,,balajis,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-02-14 since:2023-02-13&src=typed_query",China Economy,https://x.com/CE_ChinaEconomy,CE_ChinaEconomy,False,2023-02-13 01:25:00+00:00,False,"New public-charging piles for electric vehicles (EVs) in #China saw stable expansion in January. Some 41,000 public charging piles were added last month, soaring 56.1% from the same period in 2022, said the China Electric Vehicle Charging Infrastructure Promotion Alliance. https://t.co/0z7aEXsbyB",1624942682757017601,0,6,8,572,1,https://pbs.twimg.com/media/Fou4gh5acAECic4.jpg;https://pbs.twimg.com/media/Fou4gifaMAof-Gf.jpg;https://pbs.twimg.com/media/Fou4gj2agAAid_S.jpg;https://pbs.twimg.com/media/Fou4gktakAARMLG.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-02-14 since:2023-02-13&src=typed_query",The Washington Times,https://x.com/WashTimes,WashTimes,False,2023-02-13 21:27:05+00:00,False,"Electric vehicles get plugged in Super Bowl ads

https://t.co/aVZ22CdZbq https://t.co/4ARcDK0cES",1625245197876490265,2,0,0,1419,0,https://pbs.twimg.com/media/Fo4H5PEWcAMXeyP.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-02-14 since:2023-02-13&src=typed_query",ABC News,https://x.com/ABC,ABC,True,2023-02-13 17:19:35+00:00,False,"That old laptop, cellphone and TV remote may have a newfound purpose: powering the next generation of electric vehicles. https://t.co/cWO8wQFNdc",1625182913657552897,3,11,34,46525,0,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-02-14 since:2023-02-13&src=typed_query",Adam Stern,https://x.com/A_S12,A_S12,False,2023-02-13 21:42:56+00:00,False,".@NASCARChicago promoted @ChiAutoShow, and a race executive said ""there was a lot of interest on the first day of the car show, and he ran out of the 10,000 pamphlets he brought to the booth."" https://t.co/7uYbaNA58g",1625249188387688448,3,6,66,10177,1,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-02-14 since:2023-02-13&src=typed_query",Michael,https://x.com/nettlesoup31,nettlesoup31,False,2023-02-13 20:59:59+00:00,False,My thinking is the people who stayed away from the jab. Will also stay away from Electric Vehicles.,1625238378416336901,29,8,180,4019,0,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-02-14 since:2023-02-13&src=typed_query",ernaldo.bonitto.clarke🇺🇸,https://x.com/ernaldobonitto1,ernaldobonitto1,True,2023-02-13 22:31:19+00:00,False,"Just now on 1010 WINS NY.
Ford will make electric vehicles/batteries in America....ASSISTED BY CHINESE WORKERS FROM CHINA.

SOME OF THE EQUIPMENT WILL ALSO BE BROUGHT IN FROM CHINA!!!!

GOT IT?

MEANWHILE....BALLOONS....BLAH....BLAH...BLAH...

@GOP

@SenateGOP 

@TuckerCarlson",1625261364154363906,9,28,23,712,0,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-02-14 since:2023-02-13&src=typed_query",Catherine Rampell,https://x.com/crampell,crampell,True,2023-02-13 13:50:34+00:00,False,Electric Vehicles Could Match Gasoline Cars on Price This Year https://t.co/cncKkPLyuS,1625130310491947010,5,14,64,18141,3,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-02-14 since:2023-02-13&src=typed_query",Governor Gretchen Whitmer,https://x.com/GovWhitmer,GovWhitmer,False,2023-02-13 20:01:32+00:00,False,"Their future is bright and electric.⚡
 
Investments like todays will help @Ford make more electric vehicles—top to bottom—right here in Michigan. They're on track to deliver 600,000 electric vehicles by the end of this year and 2 million every year by 2026.",1625223668480483349,16,20,113,17297,1,,True,GovWhitmer,https://x.com/GovWhitmer,Ford Motor Company,GovWhitmer,en
