,UTC_Time,Date,Tweet_Content,Manual_Training_Labels,Manual_Testing_Labels
6139,2023-02-25 10:00:57+00:00,2023-02-25,"Drive an EV?😀⚡

Find out the difference between tyres for electric vehicles and conventionally powered cars.

➜https://t.co/NfzbhWc2AZ https://t.co/aL2uC6Is3x",nan,nan
6140,2023-02-25 19:30:55+00:00,2023-02-25,Top 10 Electric Vehicles With AI Technology in India #ArtificialIntelligence  https://t.co/3FFIJti12r,nan,nan
6141,2023-02-25 13:00:14+00:00,2023-02-25,Longboat Key residents learned the  value of electric vehicles and solar energy at a Sarasota County workshop. https://t.co/VT2OykECrV,nan,nan
6142,2023-02-25 22:51:00+00:00,2023-02-25,Electric Vehicles Are Not the Future https://t.co/IxWGYbnEdI via @powerlineUS,nan,nan
6143,2023-02-25 15:37:23+00:00,2023-02-25,Are Electric Vehicles About To Sweep The Country? https://t.co/8UzwmInXN8  #JustPlainPolitics,nan,nan
6144,2023-02-25 07:54:00+00:00,2023-02-25,"""The future looks bleak for the UK automotive sector – including for electric vehicles. The state’s green war on the car is having a tragic effect.""

#CostOfNetZero 

https://t.co/0nDVGTMmzp",nan,nan
6145,2023-02-25 18:00:40+00:00,2023-02-25,"New green-electric vehicles to be released

@capacitytrucks is to launch a zero-emissions #hydrogen #fuelcell #electrictruck. #H2View #repost  

https://t.co/uw1QeA6BW0",nan,nan
6146,2023-02-25 11:14:02+00:00,2023-02-25,President Biden announced $2.8 billion in grants to produce batteries for electric vehicles https://t.co/16tQAKsWfP,nan,nan
6147,2023-02-25 12:45:17+00:00,2023-02-25,Navigating the Charging Infrastructure Maze for Electric Vehicles https://t.co/Knh5wK1JNC,nan,nan
6148,2023-02-25 18:15:09+00:00,2023-02-25,"I've decided to start putting out video reviews for electric vehicles in YouTube
So any #ElectricVehicle manufacturers who see this tweet, no names mentioned ELON, and want to give me an #EV or two I'll give a good review...",nan,nan
6149,2023-02-25 18:19:21+00:00,2023-02-25,"Record subsidies “helped keep coal, gas, and oil artificially competitive with solar, wind, and electric vehicles.… government spending is at odds with the Glasgow Climate Pact, which calls on countries to phase out “inefficient” fossil fuel subsidies. 
 https://t.co/ATyaOl0NC4",nan,nan
6150,2023-02-25 14:20:29+00:00,2023-02-25,"When I was a child in the 1960s we had electric vehicles and recycled glass bottles. 

#sdg4 #sdg4qualityeducation #recycling #electriccar 

Btw they’ve come back! The milkman has returned! 

Do you think it would take off in your village/town/city ?…https://t.co/kJzeY8tvSH",nan,nan
6151,2023-02-25 08:30:40+00:00,2023-02-25,"Study Links Adoption Of Electric Vehicles With Less Air #Pollution &amp; Improved #Health - CleanTechnica

#Tesla Energy #rEVolution☀️ Supercharged by #Solar &amp; #Wind

#EVs ⚡️ Powered by #Lithium🔋 Wired by #Copper Built by #Robots #AI  https://t.co/UEteoHaOLv",nan,nan
6152,2023-02-25 20:41:03+00:00,2023-02-25,"I love hybrid vehicles. When I was in California in recent days, shoppers I met said they will consider only a hybrid or electric vehicle at this point.

By @mark_phelan 
https://t.co/zvCv5i8GSx via @freep @freepautos @EVAdoptionTweet",nan,nan
6153,2023-02-25 19:01:22+00:00,2023-02-25,Musk continues to keep the flame alive around the Cybertruck https://t.co/MspySGAnO1,nan,nan
6154,2023-02-25 14:08:00+00:00,2023-02-25,"A Republican senator this week suggested that state transportation officials consider limiting the use of electric vehicles during evacuations until more charging stations are set up along major highways.

https://t.co/K56q5ycyL9",nan,nan
6155,2023-02-25 23:13:21+00:00,2023-02-25,"Great example of VERY good public policy.  It really matters. Game-changing https://t.co/GzMDsvUW62

In revealing Friday that it is considering building a U.S. factory for electric vehicles, German automaker Audi became the latest company to signal that the Bi...",nan,nan
6156,2023-02-25 23:43:17+00:00,2023-02-25,"Electric vehicles have arrived in full force, and their popularity is only increasing as the demand for sustainable transportation grows. Unfortunately, wi...Read more: https://t.co/SKcm6yMLML",nan,nan
6157,2023-02-25 12:13:37+00:00,2023-02-25,Eskom making big push into electric vehicles https://t.co/J1eDEQ6Yyu,nan,nan
6158,2023-02-25 13:11:46+00:00,2023-02-25,The Environmental Downside of Electric Vehicles | Michael Heberling https://t.co/e9d6HXQjhv via @feeonline,nan,nan
6159,2023-02-25 20:02:30+00:00,2023-02-25,Bentley Set To End W12 Production In Favor Of Electric Powertrains https://t.co/o3gSiMZ9OA,nan,nan
6160,2023-02-25 16:50:51+00:00,2023-02-25,$F $GM $LI - Tesla Investor Day preview: Are cheaper electric vehicles part of the master plan? https://t.co/FUVUddUZS9,nan,nan
6161,2023-02-25 11:30:02+00:00,2023-02-25,The most popular electric vehicles can use about as much electricity as some home appliances. Here’s how appliances and EVs compare. https://t.co/FMeNaiPqOa,nan,nan
6162,2023-02-25 15:05:59+00:00,2023-02-25,Getting the facts on electric vehicles and their impact https://t.co/40nKSXR4nq,nan,nan
6163,2023-02-25 16:45:46+00:00,2023-02-25,"Jelani Aliyu speaks at London EV Show, says Africa can’t advance rapidly without Electric Vehicles https://t.co/F6rOONawC0",nan,nan
6164,2023-02-25 15:00:55+00:00,2023-02-25,Efficiency Maine has 2 new guide books on electric vehicles and charging! One guide has practical information about charging your EV at home and away &amp; the other focuses on installing EV chargers at commercial or multi-unit dwellings. Check them out here: https://t.co/MfMg6Ngtto,nan,nan
6165,2023-02-25 23:19:14+00:00,2023-02-25,Florida lawmaker suggests limiting electric vehicles during hurricane evacuations - https://t.co/y8kH8cFSVZ #GoogleAlerts,nan,nan
6166,2023-02-25 12:17:18+00:00,2023-02-25,Review enough smartphones to eventually be an Electric Vehicles expert…,nan,nan
6167,2023-02-25 23:13:18+00:00,2023-02-25,Opinion: Virginia’s transition to electric vehicles is well under way https://t.co/Cia6lG4NHT,nan,nan
6168,2023-02-25 13:00:24+00:00,2023-02-25,"Our Tesla case study will show how Elon Musk has used hype marketing straight out of the Apple playbook to create such an intense desire for their Electric Vehicles. Other major car brands appear confused and stuck in neutral.

https://t.co/O280ZZWM2U https://t.co/O280ZZWM2U",nan,nan
6169,2023-02-25 21:35:09+00:00,2023-02-25,"Hyzon, a global supplier of zero-emissions heavy-duty fuel cell electric vehicles, will appear before the exchange's hearings panel March 16. https://t.co/hSRefOGXce",nan,nan
6170,2023-02-25 20:08:38+00:00,2023-02-25,"Ban electric vehicles from evacuation routes? Florida Republican concerned about cars running out of charge https://t.co/1vokm2ruqK
Ban electric vehicles from evacuation routes? Florida Republican concerned about cars running out of charge https://t.co/1vokm2ruqK",nan,nan
6171,2023-02-25 18:40:55+00:00,2023-02-25,"China Is Exporting Its Obsession with Tiny Electric Vehicles
 https://t.co/NKb71evsZ8",nan,nan
6172,2023-02-25 08:41:18+00:00,2023-02-25,"Study links adoption of electric vehicles with less air pollution and improved health|Keck School News
https://t.co/GYYmAi9AY7",nan,nan
6173,2023-02-25 16:30:38+00:00,2023-02-25,"The agreement that Tata Motors will supply 25,000 electric vehicles (EVs) to Uber has implications beyond the usual considerations of revenue and profit. https://t.co/63FrfpwOf1 @livemint opinion",nan,nan
6174,2023-02-25 18:03:42+00:00,2023-02-25,#Tesla Investor Day preview: Are cheaper electric vehicles part of the ... https://t.co/O1CjwsFBVh,nan,nan
6175,2023-02-25 22:02:34+00:00,2023-02-25,Watch New Tesla Model S Get Totaled Three Hours After Delivery https://t.co/mVU8cg9AwA,nan,nan
6176,2023-02-25 10:01:12+00:00,2023-02-25,"Tara Motors gets serious about Electric Vehicles. Set to build Battery production subsidiary. #BEV #LiIon #Battery @TataMotors 
https://t.co/BsxX4OK10f",nan,nan
6177,2023-02-25 10:47:01+00:00,2023-02-25,"Battery electric #vehicles (BEVs) are significantly cheaper to run than petrol/diesel cars. Because their motors have so few moving parts, maintenance costs are also low https://t.co/fBahHb4AgO, use better insulators in windows, #tcktcktck",nan,nan
6178,2023-02-25 09:59:26+00:00,2023-02-25,"The share of electric vehicles continues to expand, and not only to cars, but also to public transport and heavy-duty vehicles. Eectric buses, vans and taxis are set to become more cost-effective than diesel or petrol-powered vehicles. https://t.co/kwv4bZHKs5",nan,nan
6179,2023-02-25 09:39:19+00:00,2023-02-25,Looking to replace a car. Dealer: we don't have any demand for electric vehicles here. Independent in motor trade: don't touch EV with a bargepole. So much for stupid government policy.,nan,nan
6180,2023-02-25 17:27:29+00:00,2023-02-25,Top 10 Electric Vehicles With AI Technology in India #ArtificialIntelligence via https://t.co/FkZqUURWcG https://t.co/jour9ew71j,nan,nan
6181,2023-02-25 17:02:24+00:00,2023-02-25,Tesla Investor Day preview: Are cheaper electric vehicles part of the master plan? https://t.co/k29wmMPAPR via SeekingAlpha #news #SeekingAlpha,nan,nan
6182,2023-02-25 07:40:09+00:00,2023-02-25,"#ElectricVehicle batteries blamed for 22 #NewYork fires that caused 36 injuries and two deaths

https://t.co/bz3Svm4LJV",nan,nan
6183,2023-02-25 16:51:30+00:00,2023-02-25,Tesla Investor Day preview: Are cheaper electric vehicles part of the master plan? https://t.co/0BwzVRHpos,nan,nan
6184,2023-02-25 19:25:34+00:00,2023-02-25,China Is Exporting Its Obsession with Tiny Electric Vehicles https://t.co/Y1sN53eInh,nan,nan
6185,2023-02-26 07:09:58+00:00,2023-02-26,"⚠️REMINDER⚠️
World Economic Forum plans to use smart devices on air conditioning, TVs, Electric Vehicles so the state can take aggressive action and shut them down when the grid is overloaded. https://t.co/tC4ViPhLs8",nan,nan
6186,2023-02-26 22:00:01+00:00,2023-02-26,"We are making electric vehicles more affordable and accessible for everyone. 

Under our Inflation Reduction Act, people can receive tax credits up to $7,500 to purchase new and used electric vehicles. https://t.co/IeZKZkgFi4",nan,nan
6187,2023-02-26 04:50:31+00:00,2023-02-26,You can’t make electric vehicles without mining.  Lots of common sense here… https://t.co/BVgq5GQ4SE,nan,nan
6188,2023-02-26 00:00:02+00:00,2023-02-26,"The future of American transportation is on track to be cleaner, safer, more affordable, and more reliable than ever — thanks to President Biden’s historic investments in electric vehicles, clean transportation, and batteries. https://t.co/UxAqgeWwlo",nan,nan
6189,2023-02-26 15:20:07+00:00,2023-02-26,"The White House announced CCS (Combined Charging System) as the standard for charging electric vehicles. So, what does that mean for Tesla, which uses its own type of charger? https://t.co/B6w50W7kUf",nan,nan
6190,2023-02-26 10:45:00+00:00,2023-02-26,"How has Europe cut demand for Russian fossil fuels so quickly?

Credit goes to new renewable energy sources, a mild winter, and the rapid adoption of heat pumps and electric vehicles.

@AkshatRathi, @MathisWilliam and @omhboyd discuss on the Zero podcast https://t.co/Z6LYGZv6yp https://t.co/lBbkpHXGnt",nan,nan
6191,2023-02-26 20:50:06+00:00,2023-02-26,"We’ve got your Kia, and your peace of mind covered, with our market-leading 7-Year, 100,000 miles warranty, across our entire range including all our electric vehicles.

Take a look at our new cars ➡ https://t.co/1mtTk36L5w

#KiaUK #MovementThatInspires https://t.co/OlPm5ErQq3",nan,nan
6192,2023-02-26 19:34:43+00:00,2023-02-26,This just seems a restatement that electric vehicles are less emitting than gas cars.,nan,nan
6193,2023-02-26 17:49:00+00:00,2023-02-26,"How has Europe cut demand for Russian fossil fuels so quickly?

Credit goes to new renewable energy sources, a mild winter, and the rapid adoption of heat pumps and electric vehicles.

@AkshatRathi, @MathisWilliam and @omhboyd discuss on the Zero podcast https://t.co/XCLOWW6pKs https://t.co/gKvMMIkSzU",nan,nan
6194,2023-02-26 15:33:21+00:00,2023-02-26,Tesla's Magic Dock Adapter Opens Up Charging Network to Non-Tesla EV Owners - https://t.co/2P2WcbNqlv https://t.co/czLIV7VTGo,nan,nan
6195,2023-02-26 11:23:11+00:00,2023-02-26,Lotus Eletre spotted during final test drives in Germany ahead of European launch - https://t.co/EP5uBqUjGN https://t.co/Tb5crr7zN6,nan,nan
6196,2023-02-26 13:33:47+00:00,2023-02-26,My baby girl doing media coverage at the formula E grand prix. Next time she will interview me about electric vehicles in South Africa. https://t.co/MaBkqk33UI,nan,nan
6197,2023-02-26 17:18:11+00:00,2023-02-26,"5 Hidden Costs of Electric Vehicles Many People Ignore via @theascentmoney https://t.co/M23xsIXno7

You do NOT need to replace an EV battery on a EV periodically.   That is total BS!   Stop spewing falsehoods.   They last the life of the car.",nan,nan
6198,2023-02-26 17:35:09+00:00,2023-02-26,The Hyundai Ioniq 5 Makes Waves as an Electric Taxi in Jordan - https://t.co/eCz6fu4xGN https://t.co/cFVf9ypEAI,nan,nan
6199,2023-02-26 06:59:14+00:00,2023-02-26,Electric vehicles aren’t as new as you may think…. https://t.co/9Orv8vmWMe,nan,nan
6200,2023-02-26 09:28:58+00:00,2023-02-26,"Budget Allocation for Faster Adoption and Manufacturing of (Hybrid &amp;) Electric Vehicles (FAME)

➡️35X rise in budget allocation since FY18

➡️133% growth in the sale of EVs from FY15 to FY20 

Read more: https://t.co/QvVMcSNELm https://t.co/lLOHNIqQRM",nan,nan
6201,2023-02-26 18:00:58+00:00,2023-02-26,"In revealing Friday that it is considering building a U.S. factory for electric vehicles, German automaker Audi became the latest company to signal that the Bi...

https://t.co/rXK4neppcG",nan,nan
6202,2023-02-26 14:25:23+00:00,2023-02-26,Arrival raises up to $50m in new equity capital and significantly reduces debt through agreement with Antara Capital - https://t.co/XWeFBZPVWy https://t.co/vWt0EaNFJv,nan,nan
6203,2023-02-26 22:05:56+00:00,2023-02-26,"Lithium prices rose dramatically in 2022 amidst global energy shortages and record demand for electric vehicles.

That's been a big boon for Australia, who produces almost half the world's lithium. 

The value of Australian lithium exports have skyrocketed over the last year. https://t.co/QPGaDT3bNW",nan,nan
6204,2023-02-27 16:40:51+00:00,2023-02-27,"Through his research, #renewables expert and PhD @DrYalqahtani hopes to support the #Saudi bid to support innovations towards more eco-friendly electric vehicles (#EVs); a market that has grown from 200k EVs produced in 2012, to about 15 million in 2022 🇸🇦 https://t.co/dmhFX3UNsC",nan,nan
6205,2023-02-27 17:51:46+00:00,2023-02-27,This is simply false. In the NT they were said to be in one accord. Electric vehicles and carpooling are Scriptural (pictured is the ‘23 Hybrid Accord) https://t.co/pVb3zkLA6i,nan,nan
6206,,,,nan,nan
6207,2023-02-27 22:40:00+00:00,2023-02-27,"The U.S. is set to put hundreds of thousands of new charging stations across the country to meet the expected surge in electric vehicles hitting the roads, the biggest transformation of the U.S. consumer driving landscape in generations. Read more https://t.co/kyVbD4V6yC https://t.co/uDdXyWPfW7",nan,nan
6208,2023-02-27 18:25:33+00:00,2023-02-27,"On Friday last week, I saw this electric bus around KTDA building in CBD, Nairobi. It was so quiet and cool. I think this is the future. Thanks BasiGo and SuperMetro for making electric vehicles become useful in Kenya. https://t.co/C9bwsB6bEe",nan,nan
6209,2023-02-27 22:20:00+00:00,2023-02-27,"The U.S. is set to put hundreds of thousands of new charging stations across the country to meet the expected surge in electric vehicles hitting the roads, the biggest transformation of the U.S. consumer driving landscape in generations https://t.co/QVuG3iMeZ1 https://t.co/dljvKWdOSe",nan,nan
6210,2023-02-27 18:35:26+00:00,2023-02-27,"The Canadian government has pledged almost $19 million to enhance the availability of electric vehicles in #BritishColumbia. The majority of the federal funding will be used to install almost 2,400 more electric vehicle chargers in the Metro #Vancouver area. https://t.co/YbMfHS2IDT",nan,nan
6211,2023-02-27 17:15:01+00:00,2023-02-27,.@Toyota's Battery #Manufacturing plant in #NorthCarolina is set to advance the automaker's strategy to reduce carbon emissions through hybrid and battery electric vehicles #EV #Sustainability https://t.co/5XurSwC015 https://t.co/uoL3NOazHK,nan,nan
6212,2023-02-27 19:43:09+00:00,2023-02-27,"⚡️🔋🚙 NEW 🚙🔋⚡️

Sunday’s @pbpost featured two of my stories on electric vehicles. 

The first explores how EV-ready Florida is. https://t.co/9WbCmNWqAC https://t.co/COBxY2UOR3",nan,nan
6213,2023-02-27 18:19:48+00:00,2023-02-27,"Noted 'Car Guy' Joe Biden loves to tout new electric vehicles as environmentally friendly, even test-driving them for the media. 

But his latest stunt with an electric F-150 has backfired spectacularly. 
https://t.co/QquYPFZgWc",nan,nan
6214,2023-02-27 15:02:00+00:00,2023-02-27,"Could electric vehicles be used to power drivers homes and help meet UK energy demands? 🚗⚡️🔋

@TracyRossLboro is part of a new @innovateuk project that’s exploring how energy from energy vehicle batteries could be pushed back to the power grid. 

Read: https://t.co/C5IDhc7r9A https://t.co/2kHQLsfCfO",nan,nan
6215,2023-02-27 15:13:14+00:00,2023-02-27,"🚗Lucid Electric Vehicles🚗

👏 AT&amp;T Chosen as Connectivity Provider for Lucid Motors EVs - https://t.co/GBUjWNhnVn https://t.co/fRaviFFO9y",nan,nan
6216,2023-02-27 13:39:22+00:00,2023-02-27,"Thank you, @POTUS for getting US supercharging EV industry as this is future!! It doesn’t matter how much @GOP fights for Big Oil, our Climate depends on everyone going to Electric Vehicles!!",nan,Positive
6217,2023-02-27 20:05:38+00:00,2023-02-27,"Happening under Joe Biden:

✅ The cost of renewable energy is falling dramatically.

✅ Electric vehicles could match gasoline cars on price as soon as this year.

✅ And large numbers of workers are transitioning from oil companies to clean energy: https://t.co/vII38N8nGl",nan,nan
6218,2023-02-27 16:28:06+00:00,2023-02-27,"❗️We want your input on a potential ARPA-E research program focused on achieving a circular and domestic battery supply chain for various types of electric vehicles including scooters, cars, buses, trucks, trains, ships, and aircraft.

Share your feedback: https://t.co/MMY7RnvoSI https://t.co/lT28vrxBuR",nan,nan
6219,2023-02-27 16:05:00+00:00,2023-02-27,"""Moving almost silently around our streets, we’re all beginning to see - and, if you listen carefully, hear - more electric vehicles on our roads."" Amy Harhoff, Solace deputy spokesperson for economic prosperity, for the MJ: https://t.co/0ocKefDDLA https://t.co/J44BowfDsW",nan,nan
6220,2023-02-27 17:00:02+00:00,2023-02-27,"➡ https://t.co/9m5xpX3J5K
The Alkè #green #minitrucks are built for work. They are type-approved for road circulation at European Union level and they are indicated for many applications, including #offroad environment. https://t.co/uaxx87SF25",nan,nan
6221,2023-02-27 13:25:18+00:00,2023-02-27,Electric vehicles aren't meant to save the environment they're to save the auto industry.,nan,nan
6222,2023-02-27 15:27:25+00:00,2023-02-27,Important thread on electric vehicles.,Neutral,nan
6223,2023-02-27 23:00:00+00:00,2023-02-27,"The U.S. is set to put hundreds of thousands of new charging stations across the country to meet the expected surge in electric vehicles hitting the roads, the biggest transformation of the U.S. consumer driving landscape in generations. More here: https://t.co/aMgxFTAaij https://t.co/SuYnwjAbT9",nan,nan
6224,2023-02-27 16:17:37+00:00,2023-02-27,"New Video Reveals Closer Look at Kia EV9, Suggesting Imminent Debut - https://t.co/9NSaPxZ4Lx https://t.co/Mw7rHwzNTu",nan,nan
6225,2023-02-27 17:02:18+00:00,2023-02-27,"In this podcast, Dave West continues his discussion with Willem van den Corput, VP Engineering at Lightyear and Michelle Siau, Agile Coach about how Scrum is used at Lightyear to develop Solar electric vehicles. https://t.co/3VRR7X2bxw #Scrum #Agile @DavidJWest https://t.co/W3Xje9SWF8",nan,nan
6226,2023-02-27 17:26:59+00:00,2023-02-27,"Bill Gates spending ~$1 billion on BEER 🤦🏻‍♂️@Heineken 

Warren Buffett getting rich on giving kids diabetes.. @CocaCola 

Say what you want about @elonmusk but bringing about electric vehicles is huge positive to society. @Tesla",nan,nan
6227,2023-02-27 21:30:04+00:00,2023-02-27,"From electric vehicles to energy efficient building materials, the new KCI terminal has earned high praise from green certification groups.  https://t.co/OlK6ga6F92",nan,nan
6228,2023-02-27 17:49:37+00:00,2023-02-27,Nissan accelerates its electric vehicles strategy after realizing buyers prefer EVs https://t.co/0W1jU5TCHm https://t.co/93hnYC7LTJ,nan,nan
6229,2023-02-27 13:54:19+00:00,2023-02-27,"China 🇨🇳 NEV SPV sales
✴️Jan: 5,799, ⬇️26% YoY,⬇️91% MoM
✴️FCEV  🥇heavy truck: 97%

Most importantly, 60 hydrogen fuel cell electric vehicles sold in 2023Jan, +𝟭𝟱𝟬% 𝗬𝗼𝗬
#china #hydrogen #H2 #FCEV #FCET #HydrogenNow
(CPCA SECRETARY GENERAL blog) https://t.co/4zNf0rUtjM",nan,nan
6230,2023-02-27 15:30:25+00:00,2023-02-27,"A number of automakers are transitioning towards an all-electric vehicle market. However, the move toward electric vehicles in South Africa has been slow. In 2022, only 502 electric vehicles were sold, from a total of 528 000. 🔌 

https://t.co/RjCPZM2SBS",nan,nan
6231,2023-02-27 21:31:13+00:00,2023-02-27,"Lots of people think EVs will ""fix"" transportation.  They're wrong.  Even though EVs are the future of cars, cars are not the future of transportation.

We need better policies that prioritize transit, biking, and walking rather than just EV-fueled sprawl 
https://t.co/7T7G2aFxp8",nan,nan
6232,2023-02-27 22:55:20+00:00,2023-02-27,Tesla and its Chief Executive Elon Musk were sued by shareholders who accused them of overstating the effectiveness and safety of their electric vehicles' Autopilot and Full Self-Driving technologies https://t.co/E1BapDXkPe https://t.co/PMwfB1KWAH,nan,nan
6233,2023-02-27 16:02:42+00:00,2023-02-27,"NEW WEBINAR TOMORROW! Join us Feb 28 at 12p ET as #MITSloan prof Bruce Cameron discusses  the future of product platforms, using electric vehicles as a case study https://t.co/sZWDJ5ltbY https://t.co/Yr4fAnCyQq",nan,nan
6234,2023-02-27 15:07:59+00:00,2023-02-27,"The lack of AM radio in some new electric vehicles could cut off drivers from important safety alerts broadcast over the medium, warn a group of former emergency officials in a letter. https://t.co/BrM7TJOH5R",nan,nan
6235,2023-02-27 17:57:18+00:00,2023-02-27,ANC 6B will be asking these questions and lots of others during our Special Call Meeting on Electric Vehicles (and e-bikes!) this Thursday: https://t.co/X8RyYWlfNL,nan,nan
6236,2023-02-27 17:10:11+00:00,2023-02-27,"The lack of AM radio in some new electric vehicles could cut off drivers from important safety alerts broadcast over the medium, a group of former emergency officials warn https://t.co/hhLyZBGIiy",nan,nan
6237,2023-02-27 15:59:23+00:00,2023-02-27,The latest from WFSU News: Florida lawmakers consider limiting electric vehicles during evacuations https://t.co/GeARWXvmZI Sign up: https://t.co/yVTRkZX4bE https://t.co/eXvjiOoFD9,nan,nan
6238,2023-02-27 20:49:01+00:00,2023-02-27,"My thesis for shorting Tesla comes from the great mind of @NickAdamsinUSA. 

“Electric Vehicles are not in the Bible” 

Couldn’t explain it better myself.",nan,nan
6239,2023-02-27 14:39:46+00:00,2023-02-27,"If the 60mph speed limit past Meadowhall on the M1 is for ""air quality"" why do electric vehicles have to slow down as well  🤔",nan,nan
6240,2023-02-27 15:56:13+00:00,2023-02-27,The latest from WFSU News: Florida lawmakers consider limiting electric vehicles during evacuations https://t.co/ZGkrTUMT7s Sign up: https://t.co/HrsHwc5QdK https://t.co/62ToarQ1Mc,nan,nan
6241,2023-02-27 19:01:02+00:00,2023-02-27,"Eaton introduces 3-in-1 battery pack vent valve for electric vehicles https://t.co/eWPoVLmOSy

#ElectricVehicle #ElectricVehicles #Automotive https://t.co/XIiAEJIo25",nan,nan
6242,2023-02-27 14:06:06+00:00,2023-02-27,"A US government loan will help finance the expansion of a first-of-its-kind facility in that recycles old lithium-ion batteries into chemicals that can he used for the batteries of more than 200,000 electric vehicles a year https://t.co/c2Psq5cyBB",nan,nan
6243,2023-02-27 20:51:13+00:00,2023-02-27,"Turn heads and make a statement behind the wheel of one of Audi's stunning luxury electric vehicles. Every Audi model is built for superior quality, and you'll command attention with premium EV performance.

Check it out 👉 https://t.co/q9RFHdGAsi https://t.co/27lc3Mjjib",nan,nan
6244,2023-02-27 23:31:40+00:00,2023-02-27,". @Tesla has focused on a few key pieces of a sustainable energy future:

- Electric vehicles
- Software/AI (robotaxi, autobidder)
- Stationary storage

There is one thing missing : GENERATION

At Investor Day, I expect we will learn if @Tesla is serious about solar or not",nan,nan
6245,2023-02-27 12:21:50+00:00,2023-02-27,Let's not mention the cobalt mines for the electric vehicles and where they go to love for all eternity,nan,nan
6246,2023-02-27 12:45:05+00:00,2023-02-27,"The lack of AM radio in some new electric vehicles could cut off drivers from important safety alerts broadcast over the medium, a group of former emergency officials warned https://t.co/IsBY2UlD8v",nan,nan
6247,2023-02-27 14:54:54+00:00,2023-02-27,FLORIDA: State senator suggests limiting the use of electric vehicles during evacuations over concern that EVs could block roads if they run out of power. https://t.co/tfalX4szjA,nan,nan
6248,2023-02-27 23:54:35+00:00,2023-02-27,“Tesla Inc and its Chief Executive Elon Musk were sued on Monday by shareholders who accused them of overstating the effectiveness and safety of their electric vehicles’ Autopilot and Full Self-Driving technologies.” https://t.co/qtvMEiuvMq,nan,nan
6249,2023-02-27 13:47:14+00:00,2023-02-27,"Canada’s Largest Pension Cut Apple Stake, Bought Tesla, NIO, Li Auto https://t.co/hxHq5dViXd 
- Canada’s largest public pension seems to be more bullish about electric vehicles than iPhones.
$NIO",nan,nan
6250,2023-02-27 15:15:00+00:00,2023-02-27,Florida has the opportunity to lead on infrastructure and deliver cost savings for taxpayers. Learn more about the economic case for electric vehicles. https://t.co/9DggUtBW57 #EV #electricvehicle #cleanenergy https://t.co/UchykokEbB,nan,nan
6251,2023-02-27 17:21:22+00:00,2023-02-27,Nissan accelerates its electric vehicles strategy after realizing buyers prefer EVs https://t.co/iyi7A2pnwL by @EVPeteJohnson,nan,nan
6252,2023-02-27 20:00:07+00:00,2023-02-27,"[In the News] - Companies that build electric vehicles and the parts they need have announced major investments in the state. Now, #WakeTech will help train the people who can keep those cars running.

More: https://t.co/TG9W5wmRiX",nan,nan
6253,2023-02-27 18:03:50+00:00,2023-02-27,"14 BIG IDEAS 2023 #MWC23

• Technological Convergence
• AI
• Digital Consumers
• Digital Wallets
• Public Blockchains
• Bitcoin
• Smart Contract Network
• Autonomous Ride-Hail
• Autonomous Logistics
• Robotics and 3D Printing
• Electric Vehicles https://t.co/yY3qpEHTMB https://t.co/tClbebql5Q",nan,nan
6254,2023-02-27 23:40:05+00:00,2023-02-27,"Electric vehicles require an effective thermal management system to prevent exposure to extreme temperatures, which causes battery degradation.

#ProtectTheRide with Gates full-system thermal management solutions designed for low-emission vehicles.

https://t.co/hvOrTLMR0M https://t.co/pXr1MFO7sv",nan,nan
6255,2023-02-27 22:09:13+00:00,2023-02-27,"By STEVE GOREHAM | MASTER RESOURCE We are in the midst of history’s greatest wealth transfer. Government subsidized support for wind systems, solar arrays, and electric vehicles overwhelmingly benefits the wealthy members of society and rich nations. https://t.co/u5REHr6Dyt",nan,nan
6256,2023-02-27 15:05:13+00:00,2023-02-27,"The number of electric vehicles on North Carolina roads increased 54% in 2022 — a big jump for a single year — but EVs still make up a tiny fraction of all vehicles.

""At this stage, the challenge is not the demand, it's meeting the demand.""

https://t.co/v1hkA1oT6A",nan,nan
6257,2023-02-27 17:41:40+00:00,2023-02-27,"They don't really want you to switch to electric vehicles, they want to stop you driving.",nan,nan
6258,2023-02-27 17:24:06+00:00,2023-02-27,"⚡ Electric vehicles are the future! As one of the top 20 new electric vehicle lenders in America, #Logix makes it easier for you to transition into an #electricvehicle.

👩‍💻 Apply for an #EVLoan now at https://t.co/Dvwr15p9BC

#SmarterBanking #CreditUnion https://t.co/h0HIwStGQo",nan,nan
6259,2023-02-27 16:14:55+00:00,2023-02-27,Are Electric Vehicles About To Sweep The Country? — Manhattan Contrarian https://t.co/cMJyotfeVe,nan,nan
6260,2023-02-27 22:55:05+00:00,2023-02-27,"“Many thanks to R Symons and the whole team who dealt with me and my car, professional polite and very friendly from my initial enquiry to the final sale. 40 plus years of driving and dealing with many car buyers and sellers ,none have come close to the excellent  experience”.",nan,nan
6261,2023-02-27 17:09:34+00:00,2023-02-27,"Latin America’s abundant lithium and copper give the region an important role in the global transition to electric vehicles, @the_IDB President @igoldfajn told me.

Our @TheWilsonCenter @LiTriangle explores ways to ramp up the sustainable production of these critical minerals. https://t.co/VziPk6g2lN",nan,nan
6262,2023-02-27 18:30:15+00:00,2023-02-27,What’s behind the push for electric vehicles? https://t.co/eyaVBDN7CT,nan,nan
