,UTC_Time,Date,Tweet_Content,Manual_Training_Labels,Is_Training,Manual_Testing_Labels,Is_Testing
6141,2020-04-22 16:00:05+00:00,2020-04-22,Are Electric Vehicles Cheaper Than Conventional Vehicles? Here’s The Math https://t.co/7ynmaN63fM,nan,0,nan,0
6142,2020-04-22 04:59:42+00:00,2020-04-22,"K, so I hate electric vehicles!, you can't even pee in your own backyard now without one sneaking up on you.",nan,0,nan,0
6143,2020-04-22 12:46:57+00:00,2020-04-22,"What's the best way to stop global warming? 

Use our climate simulator to test out the effects of 🌳 replanting forests, 🚗 more electric vehicles on the road, and ⚡ renewable power. https://t.co/9fIK87b1bT",nan,0,nan,0
6144,2020-04-22 07:48:52+00:00,2020-04-22,"This morning we’re hosting the latest in our series of virtual #ScaleUp roundtables with @BLeaderNews. Joined by business and academic experts, we’ll be discussing the ‘Future of the Car’ - the road ahead for electric vehicles and driverless cars. https://t.co/qRMjvTxcN3",nan,0,nan,0
6145,2020-04-22 10:13:10+00:00,2020-04-22,"DeepGreen Metals Inc. : NEW STUDY REVEALS THE TRUE COSTS OF SOURCING BATTERY METALS FOR ELECTRIC VEHICLES AND RENEWABLE ENERGY
 https://t.co/PM7Z3N5ELX",nan,0,nan,0
6146,2020-04-22 18:02:15+00:00,2020-04-22,Your REMC offers GREEN resources! Celebrate Earth Day by checking into electric vehicles. HCREMC has the tools and resources to help you with your purchasing decisions. Visit https://t.co/hySFTAL2U6 for details. https://t.co/aRkKMBh8Og,nan,0,nan,0
6147,2020-04-22 04:53:53+00:00,2020-04-22,"“Who is at risk? Service accounts for a third of auto dealerships’ gross profit will be in harm’s way because the cost of maintaining electric vehicles is a fraction that of gas-powered vehicles, particularly those with over-the-air software updates.” #TSLA",nan,0,nan,0
6148,2020-04-22 13:00:00+00:00,2020-04-22,"#Aluminum helps innovate #EVs for the future of mobility. #DYK @GM chose aluminum in the Ultium battery, as seen in @Honda’s new electric vehicles, to offset heavier, competing materials. As a result, those #EVs extend range without compromising efficiency https://t.co/lImM9B57Ko https://t.co/icAfsXMT2z",nan,0,nan,0
6149,2020-04-22 06:50:39+00:00,2020-04-22,"Electric vehicles are still not affordable enough.

Here’s how Tesla plans to change that.

1. Battery breakthroughs to help scale to terrawatt-hours of annual production 
2. Autonomy breakthroughs to dramatically reduce the price of traveling emissions free
3. Finance Advantages",nan,0,nan,0
6150,2020-04-22 10:31:52+00:00,2020-04-22,"The truck industry is starting to take electric vehicles more seriously—just not the kind made by Tesla, says @StephenWilmot
https://t.co/vi6aiLwlsv https://t.co/DUvKCIGpO5",nan,0,nan,0
6151,2020-04-22 18:45:47+00:00,2020-04-22,What an amazing difference in air quality! Definitely the time to consider more electric vehicles.,nan,0,nan,0
6152,2020-04-22 13:54:00+00:00,2020-04-22,"We’ve pledged to increase our use of electric vehicles and we are expanding our charging infrastructure 🚗🔌 

We are also reducing our mileage through telematics, and by encouraging our staff to choose active and sustainable travel options 🚲 

#EarthDay2020 https://t.co/SfnVvQjgp6",nan,0,nan,0
6153,2020-04-22 01:35:03+00:00,2020-04-22,"#CoronavirusPandemic is likely to cause biggest-ever annual drop in #carbonemissions, but how we recover will determine future of #ClimateCrisis—recovery towards sustainable industries—those working in home insulation, renewable energy &amp; electric vehicles
https://t.co/6EsLU5HDBT",nan,0,nan,0
6154,2020-04-22 16:30:12+00:00,2020-04-22,Switching to electric vehicles will ruin our roads without a gas tax replacement. https://t.co/wuYgSvEHLd,nan,0,nan,0
6155,2020-04-22 15:10:45+00:00,2020-04-22,"Happy Earth Day! Did you know that electric vehicles have a lower carbon footprint than ICE cars? 

Do you drive an electric vehicle? If so, why did you make the switch?",nan,0,nan,0
6156,2020-04-22 18:08:59+00:00,2020-04-22,"To celebrate #EarthDay we want to shine a light on our hybrid and electric vehicles! 🌎 Shop for a fuel-efficient vehicle to help positively impact the planet we share. #HybridCar #ElectricCar

Browse Electric/Hybrid Vehicles: https://t.co/6S3TjXyA4G https://t.co/tnM3fDbiL4",nan,0,nan,0
6157,2020-04-22 12:30:47+00:00,2020-04-22,"Plug In America launches a new online training program in 2020 to help support auto dealers that sell Electric Vehicles. #electricvehicles #ev #auto #evocharge #training

https://t.co/blSSWSQLRP https://t.co/HsU6zbY6vr",nan,0,nan,0
6158,2020-04-22 04:39:24+00:00,2020-04-22,"New post (World Low Speed Electric Vehicles Market To 2025, Industry Size &amp; Growth Rate Analysis Report) has been published on https://t.co/fdzRB6tgx3 - https://t.co/lXjJsBlHpi https://t.co/NggDhhRVD4",nan,0,nan,0
6159,2020-04-22 02:15:58+00:00,2020-04-22,Electric Vehicles definitely not Lindy,nan,0,nan,0
6160,2020-04-22 10:28:44+00:00,2020-04-22,"New study unveils costs of sourcing battery metals for  electric vehicles
https://t.co/Kz3xwp3EDO",nan,0,nan,0
6161,2020-04-22 15:30:03+00:00,2020-04-22,"Electric vehicles are now the indisputable future of road transport, and as experts in this exciting field, we’re passionate about helping families and businesses enjoy the maximum possible benefits 
#evc @procureevc #evcharging
For more info: https://t.co/UdB1ecB315 https://t.co/RqGcSXWZKK",nan,0,nan,0
6162,2020-04-22 14:51:25+00:00,2020-04-22,"A great video from Euan McTurk  which very simply explains the difference between self-charging hybrids, plug-in hybrids and electric vehicles. This is brand-neutral, and makes it clearer than ever the pros and cons of each. 
https://t.co/ON5XfTdgDW 

#emobility #electricvehicles",nan,0,nan,0
6163,2020-04-22 08:03:01+00:00,2020-04-22,Some interesting insights from our @BleaderNews Future of the Car virtual roundtable debate - the adoption of autonomous cars is some years away due to safety concerns and investment in charging technologies is key to the proliferation of electric vehicles #ScaleUp https://t.co/weykkNEf2B,nan,0,nan,0
6164,2020-04-22 10:35:20+00:00,2020-04-22,"Switch to the sustainable, emission-free and Eco-friendly choice. Ride with Ampere to help protect the environment and power a better tomorrow.

#EarthDay #FutureIsElectric #EVs #AmpereElectric https://t.co/HL6VbOH1zo",nan,0,nan,0
6165,2020-04-22 14:30:20+00:00,2020-04-22,"""Solar energy or electric vehicles do nothing to make the U.S. military any less violent or oppressive.""

Our @natpriorities' new #NoWarmingNoWar primer shows—a ""green military"" will never be enough.

To protect the planet, we must demilitarize. #EarthDay

https://t.co/IDCWIDXonz https://t.co/Gwq0yG9Yvw",nan,0,nan,0
6166,2020-04-22 15:46:02+00:00,2020-04-22,"HAPPY EARTH DAY! 🌍 
At Jake's Cars, we aim to reduce our carbon footprint in any way that we can. 
That's why we have a range of zero emission, fully electric vehicles in our fleet! ⚡ 
Book with us now! ⤵️ 
📞 01403 786 818
📲 https://t.co/fFw1BvmTY8

#EarthDay2020 #WestSussex https://t.co/NMHkhHxEuV",nan,0,nan,0
6167,2020-04-22 05:49:48+00:00,2020-04-22,"This #EarthDay, let’s do everything in our capacity to make the world a greener, cleaner and beautiful place. Remember, every deed counts in making a world of a difference. Switch to electric today!
#KalKoBachao #EarthDay #EarthDay2020 #sustainability #KalKoBachao https://t.co/KgKGJY3tmP",nan,0,nan,0
6168,2020-04-22 00:58:00+00:00,2020-04-22,GM partners with Honda to make two new electric vehicles at GM plants https://t.co/SG6TUrCqcL,nan,0,nan,0
6169,2020-04-22 14:04:11+00:00,2020-04-22,"At Chevron, we are committed to reducing our carbon footprint and working towards creating a safer, cleaner and greener world. One of our recent environmental initiatives saw us introduce to the use of electric vehicles. To find out more visit https://t.co/YPUwObvWDg
 #EarthDay20 https://t.co/r41l5QxJrK",nan,0,nan,0
6170,2020-04-22 07:04:35+00:00,2020-04-22,"https://t.co/0aaHIWrviq - Worldwide, the Electronics Industry is seeing substantial changes – driven by Artificial Intelligence, cloud based IoT, next generation RF technologies, Electric Vehicles (EV) and t",nan,0,nan,0
6171,2020-04-22 11:53:41+00:00,2020-04-22,We want to play our part in reducing carbon emissions and day-to-day travel. We hope that we can see positive policy changes that will drive adoption of Electric Vehicles in the Market. Please follow @ScooterRSA for more info. #EarthDay2020 🌍 https://t.co/y6DJIuj4Rp,nan,0,nan,0
6172,2020-04-22 15:29:02+00:00,2020-04-22,"Did you know? 20% of Keele’s fleet is electric, with 8 electric vehicles used by the Estates Team and Security #EarthDay https://t.co/aOlZNfl5Kl",nan,0,nan,0
6173,2020-04-22 01:24:52+00:00,2020-04-22,"A Case For A Greener Electric Vehicles For A Better Tomorrow 
Increasing pollution and the threat of global warming have accentuated the need to replace petroleum-fueled https://t.co/SwFtHiyTHk",nan,0,nan,0
6174,2020-04-22 17:08:57+00:00,2020-04-22,"The Promising Outlook for Electric Vehicles in #LATAM's Biggest Markets. @Frost_Latam estimates that by 2025, #Mexico will commercialize 57,200 hybrid and plug-in hybrid electric vehicles (#PHEV), and 4,200 electric cars. More @NSAmericas #EV: https://t.co/E48DpgLymE",nan,0,nan,0
6175,2020-04-22 13:21:42+00:00,2020-04-22,What can the government do while we're on lockdown? Energy systems &amp; resources. Restructure all new auto plants to make electric vehicles. Just a craft that can be done on lockdown.,nan,0,nan,0
6176,2020-04-22 10:49:42+00:00,2020-04-22,"How to Make Electric Vehicles Safer and Cheaper? Start by Analyzing the Battery

#VirtualPrototyping #Automotive #ElectricVehicles #Battery
https://t.co/f609pHgnV1 https://t.co/N5JHfhpUY0",nan,0,nan,0
6177,2020-04-22 19:32:30+00:00,2020-04-22,Make the eco-friendly decision by driving an #EV! Electric vehicles reduce pollution. Learn how to reduce emissions by driving electric with @eeregov https://t.co/XcUy2spDXM #EarthDay2020 #GoGreen #ElectricVehicles $BLNK $TSLA #WednesdayWisdom https://t.co/SFRNO90HT4,nan,0,nan,0
6178,2020-04-22 23:27:01+00:00,2020-04-22,Today is the 50th anniversary of #EarthDay. Steve Burns spoke with @MahoningMatters about how electric vehicles will have a profoundly positive impact on our planet. #BeTheChange #RideWithLordstown https://t.co/KbM2zBGUwU,nan,0,nan,0
6179,2020-04-22 12:18:39+00:00,2020-04-22,"The @EU considers to curb dependence on China, not just for medical supplies but in areas such as #battery technology for electric vehicles. There’s a need for a discussion “on what it means to be strategically autonomous”. #EV #Lithium #EMobility
https://t.co/VlWNXBSHqk",nan,0,nan,0
6180,2020-04-22 10:48:04+00:00,2020-04-22,"CleanTechnica: Electric Vehicles Nearly 9% Of New Auto Sales In Germany — March EV Sales Report.
https://t.co/TNZN00tyz0

via @GoogleNews",nan,0,nan,0
6181,2020-04-22 20:03:03+00:00,2020-04-22,"Although the future is uncertain right now, one thing remains the same: our dedication to satisfying the world’s growing need for safety, efficiency and a clean environment. This includes creating solutions for wind energy, solar panels and electric vehicles. #EarthDay50 https://t.co/QeA4k45eH0",nan,0,nan,0
6182,2020-04-22 05:28:14+00:00,2020-04-22,"In the past decade, there has been a tremendous growth in hybrid and electric vehicles globally.
The world is gradually evolving from fossil fuels into renewable energy sources.

https://t.co/P9zRKOqXJM

#WeMoove #EarthDay
#EarthHour2020",nan,0,nan,0
6183,2020-04-22 11:04:11+00:00,2020-04-22,"Total Wins contract for electric vehicles charging points in Amsterdam
https://t.co/eQoigrPp1E

What happens now with oil so cheap and plentiful?",nan,0,nan,0
6184,2020-04-22 13:56:00+00:00,2020-04-22,"Electric Vehicles Nearly 9% Of New Auto Sales In Germany — March EV Sales Report

https://t.co/G4ACeR6j7W",nan,0,nan,0
6185,2020-04-22 12:04:03+00:00,2020-04-22,What’s not too 💚⚡️😎,nan,0,nan,0
6186,2020-04-22 10:13:22+00:00,2020-04-22,DeepGreen Metals Inc. : NEW STUDY REVEALS THE TRUE COSTS OF SOURCING BATTERY METALS FOR ELECTRIC VEHICLES AND RENEWABLE ENERGY https://t.co/gyVBgK6gm6,nan,0,nan,0
6187,2020-04-22 12:57:09+00:00,2020-04-22,"Today we’re launching the Local Electric Vehicle Energy Loop (LEVEL) project, to find out how portable charging devices can help support electric vehicles on Great Britain’s roads. Read our full story https://t.co/UXTAU5INwT #electricvehicles @ssencommunity https://t.co/j45l0eyADi",nan,0,nan,0
6188,2020-04-22 20:54:24+00:00,2020-04-22,Construction continues on the electric bus yard. Together w/ Austin Energy we’ll be able to charge our electric buses &amp; have the capacity to add more electric vehicles to our fleet. #ProjectConnect We continue planning for the future as we respond to today's needs. #EarthDay https://t.co/yVM5iVfcTb,nan,0,nan,0
6189,2020-04-22 14:24:28+00:00,2020-04-22,Come awesome #WorldEarthDay reading!,nan,0,nan,0
6190,2020-04-22 14:54:03+00:00,2020-04-22,"Happy #EarthDay, Titans! There are two great ways you can participate today:

🌎 12 pm: Electric Vehicles webinar, https://t.co/FPnngESIOB

🌎 3 pm: OSPIRG virtual rally, RSVP at https://t.co/aqdoSyBBln
to receive the link to the rally and for information about other events. https://t.co/X622MVWtvd",nan,0,nan,0
6191,2020-04-22 04:17:59+00:00,2020-04-22,Electric Vehicles Nearly 9% Of New Auto Sales In #Germany — March EV Sales Report #ev  https://t.co/QCWLOV66RQ,nan,0,nan,0
6192,2020-04-22 17:08:03+00:00,2020-04-22,The benefits of electric vehicles are even more clear now https://t.co/Ex1urXNhzv,nan,0,nan,0
6193,2020-04-22 14:33:34+00:00,2020-04-22,"It's now or never. We absolutely agree that saving the future is in our hands, and it is probably our last chance to do so. #KalKoBachao #WorldEarthDay",nan,0,nan,0
6194,2020-04-22 11:19:06+00:00,2020-04-22,"Elèctric vehicle doesn’t help to fight #ClimateChange https://t.co/5Eye9pkzvM
Factcheck: How electric vehicles help to tackle climate change https://t.co/jQkeq6j1MU",nan,0,nan,0
6195,2020-04-22 20:11:47+00:00,2020-04-22,"Let's reduce our industry’s ecological footprint by eliminating diesel from our operations. Join us at virtual workshops where we're developing the next iteration of our Battery Electric Vehicles in #Mining guideline: https://t.co/zryumxIhzy
#earthday2020 #EarthDay50 #EarthDay https://t.co/WBWuJduHph",nan,0,nan,0
6196,2020-04-22 23:59:49+00:00,2020-04-22,"Air pollution is an extreme problem for India, so electric vehicles are a key part of the medium term solution to this, says @TimBuckleyIEEFA.

via @AnmarFrangoul 
https://t.co/yVRNaRxgkE #India #pollution #EVs",nan,0,nan,0
6197,2020-04-22 17:10:02+00:00,2020-04-22,It's still very much the right time to consider an electric car https://t.co/8yWrqZ0yjT,nan,0,nan,0
6198,2020-04-22 00:35:04+00:00,2020-04-22,"Join @pluginamerica, @SierraClub, and @EAANational for a LIVE virtual tribute on Earth Day to celebrate electric vehicles! Not all EVs are available in MN and it's time to change that with Clean Cars MN from @MnPCA &amp; @GovTimWalz. #cleancarsmn https://t.co/7PF2KSag25",nan,0,nan,0
6199,2020-04-22 22:15:00+00:00,2020-04-22,"42) @MidAm_EnergyCo has begun construction on three high-speed charging stations at Hy-Vee stores in Waterloo, Fort Dodge and Altoona. These chargers will be compatible with nearly all electric vehicles. #EarthDay",nan,0,nan,0
6200,2020-04-22 17:52:56+00:00,2020-04-22,Asia-Pacific region to be prime growth driver of battery electric vehicles via @globaldataplc #ElectricVehicle #EV #China #APAC https://t.co/pSlb0czWLM,nan,0,nan,0
6201,2020-04-22 09:52:55+00:00,2020-04-22,Swedish Energy Agency - Electric vehicles contribute to sustainable cities of the future @elocitytech https://t.co/m5YwgnrJwp,nan,0,nan,0
6202,2020-04-22 14:02:10+00:00,2020-04-22,"Happy 50th Earth Day! S/O to the tech that has brought environmental protection to the forefront, like solar panels, recycling systems, electric vehicles, and more! ☀️🌳🍁♻️ Then, check out the @PghZoo's virtual Wild Earth Day: https://t.co/Mgci3j0UDI. https://t.co/MtTE8Eqn88",nan,0,nan,0
6203,2020-04-22 09:59:47+00:00,2020-04-22,Need to reverse this trend now after #ChineseVirus “Olectra and Chinese partner BYD bag order for 765 electric buses in India” #MakeInIndia by Indians  https://t.co/uA9ATWDxCK,nan,0,nan,0
6204,2020-04-22 16:30:32+00:00,2020-04-22,"China &amp; many European nations remain committed to subsidizing EVs to make a transition to an energy economy free of fossil fuels. Government policies that encourage electrification, such as rebates for buyers of electric vehicles, remain in place.
https://t.co/JOoIOI90oq https://t.co/rWmo737h5r",nan,0,nan,0
6205,2020-04-22 20:35:03+00:00,2020-04-22,"The Promising Outlook for Electric Vehicles in #LATAM's Biggest Markets. According to @Frost_Latam, by 2025, electric and hybrid vehicles are expected to reach a penetration of around 61,700 units in #Brazil. More @NSAmericas #EV: https://t.co/g6ZgRS59Vi",nan,0,nan,0
6206,2020-04-22 09:30:04+00:00,2020-04-22,Are Electric Vehicles Cheaper Than Conventional Vehicles? Here’s The Math https://t.co/nnViRBUe2M,nan,0,nan,0
6207,2020-04-22 20:55:05+00:00,2020-04-22,"Consumer confidence in future mobility technologies lags behind automakers’ plans to bring self-driving and battery-electric vehicles to the marketplace, according to the J.D. Power 2020 Q1 Mobility Confidence Index Study, which was released Tuesday. https://t.co/N4bIHW9twR",nan,0,nan,0
6208,2020-04-22 12:46:47+00:00,2020-04-22,"""Indonesia, in spite of #coronavirus challenges, continues pursuit of plans to construct multiple factories for production of battery-grade nickel chemicals for electric vehicles with priority use of in-country nickel resources"" - Ranj Sundher, @BOLTCOBALT https://t.co/2HQdmlfI3M https://t.co/W2vnysRplk",nan,0,nan,0
6209,2020-04-22 17:29:25+00:00,2020-04-22,Aww 😊 Looking forward to seeing another #BEV from @GroupePSA_EN and @vauxhall @VauxhallPR 👍#Mokkae,nan,0,nan,0
6210,2020-04-22 07:25:20+00:00,2020-04-22,"The Promising Outlook for Electric Vehicles in #LATAM's Biggest Markets. @Frost_Latam estimates that by 2025, #Mexico will commercialize 57,200 hybrid and plug-in hybrid electric vehicles (#PHEV), and 4,200 electric cars. More @NSAmericas #EV: https://t.co/6n5LugQi5n",nan,0,nan,0
6211,2020-04-22 19:00:01+00:00,2020-04-22,"Through our greener electric vehicles, investment in energy efficiency and cleaner electricity from the National Grid we have reduced our carbon emissions by over 40% since 2005 @dmuleicester @demontfortsu #EarthDay2020 #Sustainability #sustainabledevelopment https://t.co/qx4srr3cGw",nan,0,nan,0
6212,2020-04-22 23:58:59+00:00,2020-04-22,"#AlwaysOn KRQE ↦ Volkswagen settlement money going toward electric vehicles, charging stations https://t.co/Cd1RLjU5pT",nan,0,nan,0
6213,2020-04-22 17:41:43+00:00,2020-04-22,Happy Earth Day! Here’s @GelarehDarabi discussing how the pandemic may reshape the future of our environment. I would add that I want to see @GavinNewsom create a roadmap that forces California car dealers to only sell electric vehicles within 5 years: https://t.co/WfnCADUOpX,nan,0,nan,0
6214,2020-04-22 10:15:25+00:00,2020-04-22,Study: Electric vehicles emit three times less CO2 than petrol and diesel cars https://t.co/8ds4l62Q1o via @businessgreen,nan,0,nan,0
6215,2020-04-22 09:55:10+00:00,2020-04-22,"The Promising Outlook for Electric Vehicles in #LATAM's Biggest Markets. According to @Frost_Latam, by 2025, electric and hybrid vehicles are expected to reach a penetration of around 61,700 units in #Brazil. More @NSAmericas #EV: https://t.co/NS4whAvQN6",nan,0,nan,0
6216,2020-04-22 08:15:00+00:00,2020-04-22,"Electric vehicles are the future. But with unchecked energy consumption rates, that future can look quite grim 😬

https://t.co/gtCUE0PPrL",nan,0,nan,0
6217,2020-04-22 21:49:04+00:00,2020-04-22,"A no-brainer stimulus idea: Electrify USPS mail trucks -- Electric vehicles for the US Postal Service would reduce noise, air, and carbon pollution in every community  https://t.co/riEhbHhCo9 via @voxdotcom",nan,0,nan,0
6218,2020-04-22 22:24:14+00:00,2020-04-22,Electric vehicles are stealth rainforest killers! https://t.co/7s2YJ6U23P via @RainforestResq,nan,0,nan,0
6219,2020-04-22 13:07:44+00:00,2020-04-22,Electric Vehicles Nearly 9% Of New Auto Sales In Germany — March EV Sales Report https://t.co/fHMow1MRav,nan,0,nan,0
6220,2020-04-22 22:15:01+00:00,2020-04-22,"42) @MidAm_EnergyCo has begun construction on three high-speed charging stations at Hy-Vee stores in Waterloo, Fort Dodge and Altoona. These chargers will be compatible with nearly all electric vehicles. #EarthDay",nan,0,nan,0
6221,2020-04-22 22:15:02+00:00,2020-04-22,"42) @MidAm_EnergyCo has begun construction on three high-speed charging stations at Hy-Vee stores in Waterloo, Fort Dodge and Altoona. These chargers will be compatible with nearly all electric vehicles. #EarthDay",nan,0,nan,0
6222,2020-04-22 07:54:13+00:00,2020-04-22,"Investing in renewable energy, electric vehicles, and low-carbon technologies will not only do well to fight climate change but will also help prepare countries to deal with such epidemics in the future in this highly interlinked and complex symbiosis. https://t.co/lgLTHXrT7h",nan,0,nan,0
6223,2020-04-23 10:40:04+00:00,2020-04-23,"It's lockdown so you may have some spare time!

Send us images of your installs (solar, battery, EV charger and your EV too) &amp; we will give ten of the best entrants their own 'Fully Charged Guide to Clean Energy &amp; Electric Vehicles'.

Or tell us what's on your installs wish list https://t.co/5cOJz0WBfZ",nan,0,nan,0
6224,2020-04-23 04:44:28+00:00,2020-04-23,"#Tennet (electricity transmission system operator) introduces Equigy: a platform to use electric vehicles as a buffer in case of electricity overdemand.
https://t.co/LUplpYXOAP https://t.co/K203GJZpTw",nan,0,nan,0
6225,2020-04-23 12:58:23+00:00,2020-04-23,😳 fuel cell electric 🚗  falling behind battery electric vehicles,nan,0,nan,0
6226,2020-04-23 12:55:51+00:00,2020-04-23,"Wondering how the reduction in driving and that impact on #oilandgas prices will change people’s behavior. 

Is this a nod to electric vehicles or will it reinvigorate gas-based vehicle sales?",nan,0,nan,0
6227,2020-04-23 11:23:00+00:00,2020-04-23,"A no-brainer stimulus idea: Electrify USPS mail trucks https://t.co/zLgiLQ3Qcp
Electric vehicles for the US Postal Service would reduce noise, air, and carbon pollution in every community. https://t.co/9K4IoTxBEW",nan,0,nan,0
6228,2020-04-23 09:39:37+00:00,2020-04-23,"Restarting: Today the production of electric vehicles starts at the #VW vehicle factory #Zwickau. A wide range of protective measures for the health of the workforce is being implemented.  #WeNotMe #VWID3

[The ID.3 is not yet for sale] https://t.co/eZpMK11WH8",nan,0,nan,0
6229,2020-04-23 20:30:47+00:00,2020-04-23,"Many of you know I take a great interest in electric vehicles and this technology (I also own a plug-in hybrid). Programs like Fully Charged, Transport Evolved, EV Revolution and EV News Daily provide great information and insight.. 1/2",nan,0,nan,0
6230,2020-04-23 10:32:05+00:00,2020-04-23,Pre &amp; Post COVID-19 Market Estimates-Automotive Prognostics Market 2019-2023 | Demand of Electric Vehicles to Boost Growth | Technavio https://t.co/xFlUMGu991 https://t.co/oOst1VMp5n,nan,0,nan,0
6231,2020-04-23 11:44:56+00:00,2020-04-23,"TenneT, Swissgrid AG and Terna SpA - European transmission system operators - are now jointly developing a cross-border blockchain platform - #Equigy with #IBMBlockchain - to enable millions of European households and owners of electric vehicles to active…https://t.co/eV3ozk9r6A",nan,0,nan,0
6232,2020-04-23 05:33:07+00:00,2020-04-23,"This #EarthDay, learn how transportation companies are racing to embrace the reduced environmental impact of electric vehicles. #engineering #Ansys https://t.co/jftl7kpu0h",nan,0,nan,0
6233,2020-04-23 00:30:11+00:00,2020-04-23,"Electric vehicles allow Oregonians to stop using fossil fuels from other countries, and more sustainable power that comes from our own communities. OCAP calls for @OregonDOT to figure out what it will take to bring that freedom to rural communities across Oregon. #EarthDay2020 https://t.co/uP9RSmEeCH",nan,0,nan,0
6234,2020-04-23 02:52:11+00:00,2020-04-23,".@canadapostcorp has 13,000 vehicles &amp; carbon pollution increased ~10% between 2016-18. They added 500 hybrid light delivery vehicles in 2019. But given how clean Canada’s power  is + fuel cost savings, why not make a big push for electric vehicles? #cdnpoli #resilientrecovery",nan,0,nan,0
6235,2020-04-23 17:53:29+00:00,2020-04-23,"On April 19, electric vehicle charging platform Ohme said that UK customers were paid 69p to add 130 miles of charge to vehicles, saving £25 versus a gasoline car

That’s electric vehicles dynamically shifting demand to cheaply balance the grid: The solar revolution in action https://t.co/iePv3eR5yA",nan,0,nan,0
6236,2020-04-23 16:18:28+00:00,2020-04-23,"Our aging and increasingly unreliable electric grid can be supplemented with community-based clean energy, backup storage resources, and dramatically increased access to electric vehicles.  https://t.co/4LzvD4BfVB #solar",nan,0,nan,0
6237,2020-04-23 06:52:59+00:00,2020-04-23,"But like, Michael Moore said electric vehicles were bad and stuff... 🤣😭",nan,0,nan,0
6238,2020-04-23 18:52:27+00:00,2020-04-23,"""There's now a tremendous opportunity, when commercial operations are starting back up again, to move people into zero-emission delivery trucks &amp; vans.""

@MaryNicholsCA of @AirResources said once the pandemic is over, CARB supports ""a turnover of the fleet to electric vehicles."" https://t.co/SFxRdcBQfP",nan,0,nan,0
6239,2020-04-23 10:11:42+00:00,2020-04-23,"When all this is over we hope there will be a greater drive towards and take up of Electric Vehicles! 

Anyone noticed the air is a little fresher? 😊 https://t.co/sAVcsS4ddX",nan,0,nan,0
6240,2020-04-23 12:35:30+00:00,2020-04-23,"FreeWire raises $25 million to bring ultrafast charging to electric vehicles
https://t.co/ouZLC9TkAg",nan,0,nan,0
6241,2020-04-23 12:14:31+00:00,2020-04-23,"Oxford revs up Energy Superhub plans, as first electric vehicles arrive  https://t.co/JBtur0dSs8",nan,0,nan,0
6242,2020-04-23 04:11:12+00:00,2020-04-23,"This matters as capitalisation (and # of employees) maps to lobbying strength. Furthermore, electric vehicles splits the ""#PetroleumAutomotiveComplex"". 

The oil industry still has massive legacy clout, but these titans are now headed for a fall, and should be given a push.",nan,0,nan,0
6243,2020-04-23 14:30:39+00:00,2020-04-23,"Pairing electric vehicles with renewables is an important way to make transit in the US greener. This #EarthDay, we’re revisiting our blog on the emerging utility programs that are making that happen: https://t.co/vB1lEZqPTn https://t.co/vIIIgWPYxR",nan,0,nan,0
6244,2020-04-23 06:12:11+00:00,2020-04-23,"Facing stagnating sales made worse by the pandemic, Nissan's three-company alliance plans to boost ties by jointly developing electric vehicles and other technologies.

https://t.co/Jmhfg2ZZNy
#Nissan #Renault #MitsubishiMotors #automaker https://t.co/ufZEVsJF2W",nan,0,nan,0
6245,2020-04-23 14:08:02+00:00,2020-04-23,For #EarthDay I got to discuss with 3rd graders of Barstow school in MO about electric vehicles ⚡️🔌⚡️through @SkypeScientist! https://t.co/4MjNxcGNFG,nan,0,nan,0
6246,2020-04-23 03:46:11+00:00,2020-04-23,"Our @FSR_Energy online debate 

‘’Electric Vehicles revolution: a power sector view on coupling with mobility’’

Has been recorded and is fully in ‘open access’ &gt;&gt; just here 

https://t.co/0IJrgg1IJ8",nan,0,nan,0
6247,2020-04-23 18:08:00+00:00,2020-04-23,"With automakers collectively investing hundreds of billion of dollars to secure a supply chain for and build electric vehicles, keeping an eye on innovative solutions from startups and other partners is crucial. | Read more: https://t.co/YnEc5fJ912 #LuxTake https://t.co/xBMvhy90eC",nan,0,nan,0
6248,2020-04-23 00:00:00+00:00,2020-04-23,🌎9 🌍 #EV100 member companies are set to save as much CO2e as the annual emissions of 11 coal power plants by 2030 as they switch their fleets to electric vehicles. Read more in the new @climategroup report https://t.co/TZ35veomkg #EarthDay #climatedecade https://t.co/pApYgfhkEI,nan,0,nan,0
6249,2020-04-23 18:53:00+00:00,2020-04-23,".@GM and @Honda have agreed to build two new electric vehicles together that will be based on GM’s global EV platform. Read more about the joint effort.
https://t.co/Qpr7GAsTkp",nan,0,nan,0
6250,2020-04-23 02:00:02+00:00,2020-04-23,"(41) In 2020, Facilities Services cut its vehicle fleet in half and replace a bunch of cars with electric vehicles. This will eliminate 29 tonnes of CO2 annually.
#EarthDay50 #uOttawa #ClimateActionNow #ElecricFleet #ElectriCute https://t.co/r1CtmsFdd9",nan,0,nan,0
6251,2020-04-23 20:40:19+00:00,2020-04-23,"$SNPW #ALERT #AWARDED 3 #SOLAR #PATENTS  #State of the #Art #Flexible Film #Glassless &amp; #Frameless solar film! Many future applications such as ✅👀👇🏼
#Electric #Vehicles #golfcarts ✅👇🏼👀✅👇🏼👀✅👇🏼👀
https://t.co/83qQ1Q5GNw…",nan,0,nan,0
